text,label
i've been trying to make a transfer and it doesn't seem to be working. 5 times what is wrong with your system?,failed_transfer
"i asked for a certain amount of money from the atm, but it gave me a different amount. less than what i asked for.",wrong_amount_of_cash_received
how low does the balance have to be before the system updates?,automatic_top_up
what is the longest a us transfer should take to appear in my account?,transfer_timing
are you able to delete my account?,terminate_account
can i change my pin?,change_pin
how do i order a new card when my old one is ready to expire?,card_about_to_expire
i don't have my cell phone with me so i cannot access the system to complete the transaction.,lost_or_stolen_phone
the atm didn't give me enough money.,wrong_amount_of_cash_received
can my account be topped up by my friends?,topping_up_by_card
i did not get the cash that is showing up in my app.,cash_withdrawal_not_recognised
think someone is using my card with permission,compromised_card
can i select my card scheme or do you choose it for me?,visa_or_mastercard
i made a payment but the app cancelled it.,reverted_card_payment?
will you send me a new card in china?,card_about_to_expire
i entered the pin incorrectly too many times and now it is blocked. can you help?,pin_blocked
i anticipate getting a visa card,visa_or_mastercard
my disposable virtual card isn't working.,virtual_card_not_working
what us cards do you accept? i only have 1 other.,supported_cards_and_currencies
"on my disposable card, is there a transaction limit?",disposable_card_limits
how can i top up my account by bank transfer?,transfer_into_account
what am i going to need in order to activate my card?,activate_my_card
"hi, i draw out some money from the atm today. the atm has given me wrong amount and the application is displaying more amount than i withdraw.",wrong_amount_of_cash_received
why can't i see my refund in my statement?,Refund_not_showing_up
why must i prove id,verify_my_identity
i think my card has been used by somebody else since i was never in the little town where some transactions on this bill have come from. please stop this right away.,compromised_card
can you tell me how to get aud not gbp?,exchange_via_app
where do you find your exchange rates?,exchange_rate
how long does it take for money to reach my account?,balance_not_updated_after_bank_transfer
"hi. a couple hours ago i make a transfer from my uk bank account, but it hasn't shown up. please, would you see what the delay is?",balance_not_updated_after_bank_transfer
i'd prefer to use my american express when putting funds into my account.,supported_cards_and_currencies
the app failed to verify me.,unable_to_verify_identity
i would like to get both mastercard and visa card from you if that's possible.,visa_or_mastercard
please cancel my last transaction.,cancel_transfer
could you explain your rules for atm fees?,cash_withdrawal_charge
am i able to do a swift transfer with you?,top_up_by_bank_transfer_charge
do i have a card pin?,get_physical_card
i received my new card. where is it in the app?,card_linking
will a beneficiary not accept a transfer?,beneficiary_not_allowed
how many days processing new card?,contactless_not_working
why is there a charge for 1 on my account?,extra_charge_on_statement
do you have a list of businesses that accept this card?,card_acceptance
the atm keeps declining my transaction . i tried two different atms already can you please check if everything is okay with my account?,declined_cash_withdrawal
it looks like my card payment was sent back.,reverted_card_payment?
"if i don't live in the uk, can i still get a card?",country_support
"i didnt make these transactions, i think my card details might be stolen",compromised_card
can i get a full list of instructions for identity checks?,verify_my_identity
"i am not sure how this will work, but i have not received a product i ordered. i want a refund, but should i just cancel the payment?",request_refund
the atm keeps rejecting my payment. i tried two different atms but did not work .can you please check if everything is okay with my account?,declined_cash_withdrawal
what is the price of a transfer?,top_up_by_bank_transfer_charge
i tried topping up for the first time today since i am a new customer. it doesn't appear that it's working. it has been pending for at least half an hour. please take care of this.,pending_top_up
are new cards available from china?,card_about_to_expire
i want to set up an auto topup,automatic_top_up
how long does it take to receive my card?,card_delivery_estimate
can i activate a card in the app?,card_linking
do i need to go to a physical bank to change my pin?,change_pin
how do i verify the source of my funds?,verify_source_of_funds
what do i do if i completed a money transfer but the recipient hasn't received it?,transfer_not_received_by_recipient
how can i change my name in my profile?,edit_personal_details
i made an atm withdrawal over the holiday and then later realized i was charged an exorbitant fee! i never would've made this withdrawal if i'd known i'd be charged so much.,wrong_exchange_rate_for_cash_withdrawal
